experiment_id,article_id,row_idx,row_text,row_label
1074,24,28,"['dismissal', 'regime', 'However', 'the', 'mechanisms', 'proposed', 'were', 'unwieldy', 'and', 'the', 'Bill', 'was', 'voted', 'down', 'following', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1074,24,29,"['change', 'in', 'government', 'later', 'that', 'year']","[1, 1, 1, 1, 1, 1]"
1090,38,0,"['Hurricane', 'Fiona', 'has', 'strengthened', 'as', 'it', 'moves', 'across', 'the', 'Dominican', 'Republic', 'bringing', 'torrential', 'rain', 'and']","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
1090,38,1,"['powerful', 'winds', 'of', '170', 'kilometres', 'an', 'hour', 'The', 'president', 'Luis', 'Abinader', 'said', 'the', 'damage', 'was', 'considerable', 'and']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,2,"['declared', 'three', 'eastern', 'provinces', 'to', 'be', 'disaster', 'zones', 'The', 'hurricane', 'caused', 'severe', 'flooding', 'with', 'hundreds', 'of']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,3,"['people', 'being', 'evacuated', 'to', 'safe', 'areas', 'and', 'widespread', 'power', 'blackouts']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
1090,38,4,"['The', 'International', 'Energy', 'Agency', 'says', 'a', 'lack', 'of', 'cooperation', 'between', 'countries', 'is', 'threatening', 'to', 'lead', 'to', 'decades']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,5,"['of', 'delay', 'in', 'efforts', 'to', 'reduce', 'greenhouse', 'gas', 'emissions', 'and', 'curb', 'rising', 'temperatures', 'The', 'report', 'which', 'was']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1090,38,6,"['requested', 'by', 'world', 'leaders', 'at', 'last', ""year's"", 'climate', 'conference', 'in', 'Scotland', 'said', 'greater', 'coordination', 'between']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,7,"['countries', 'would', 'make', 'green', 'technologies', 'cheaper']","[1, 1, 1, 1, 1, 1]"
1090,38,8,"['It', 'said', 'sectors', 'such', 'as', 'power', 'transport', 'and', 'agriculture', 'were', 'responsible', 'for', 'most', 'emissions', 'The', 'US', 'Secretary', 'of']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1090,38,9,"['State', 'Antony', 'Blinken', 'has', 'hosted', 'the', 'first', 'direct', 'talks', 'between', 'the', 'foreign', 'ministers', 'of', 'Armenia', 'and', 'Azerbaijan']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,10,"['after', 'renewed', 'fighting', 'broke', 'out', 'in', 'their', 'border', 'area', 'last', 'week', 'Mr', 'Blinken', 'said', 'the', 'leaders', 'of', 'both', 'countries']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,11,"['had', 'told', 'him', 'they', 'were', 'ready', 'for', 'peace', 'Strong', 'sustained', 'diplomatic', 'engagement', 'is', 'the', 'best', 'path', 'for', 'everyone']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
1090,38,12,"['There', 'is', 'no', 'military', 'solution', 'to', 'the', 'differences', 'between', 'Armenia', 'and', 'Azerbaijan', 'But', 'there', 'is', 'I', 'think', 'a', 'path', 'to']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,13,"['a', 'durable', 'peace', 'that', 'resolves', 'the', 'differences', 'through', 'diplomacy', 'The', 'United', 'States', 'is', 'prepared', 'to', 'do', 'whatever', 'it']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,38,14,"['can', 'to', 'support', 'these', 'efforts', 'And', ""I'm"", 'grateful', 'to', 'both', 'of', 'my', 'colleagues', 'for', 'being', 'here', 'today', 'to', 'pursue', 'this']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1090,38,15,['conversation'],[1]
1091,39,0,"['Senior', 'Iranian', 'figures', 'have', 'expressed', 'concern', 'over', 'the', 'death', 'in', 'custody', 'last', 'week', 'of', 'a', 'young', 'woman', 'arrested']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,1,"['for', 'allegedly', 'violating', 'the', 'official', 'female', 'dress', 'code', 'The', 'speaker', 'of', 'parliament', 'said', 'the', 'Domestic', 'Affairs']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,2,"['Committee', 'should', 'probe', 'the', 'methods', 'used', 'by', 'the', 'morality', 'police', 'in', 'order', 'to', 'prevent', 'any', 'repetition', 'of', 'Mahsa']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
1091,39,3,"['Amini’s', 'death', 'A', 'court', 'in', 'the', 'English', 'city', 'of', 'Leicester', 'has', 'jailed', 'a', 'man', 'for', 'ten', 'months', 'for', 'his', 'part', 'in', 'recent']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,4,"['clashes', 'between', 'groups', 'of', 'Hindus', 'and', 'Muslims']","[1, 1, 1, 1, 1, 1, 1]"
1091,39,5,"['47', 'have', 'been', 'arrested', 'in', 'relation', 'to', 'the', 'unrest', 'which', 'reportedly', 'started', 'after', 'an', 'India-Pakistan', 'cricket', 'match']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1091,39,6,"['25', 'police', 'officers', 'have', 'been', 'injured', 'in', 'the', 'disorder', 'Leicestershire’s', 'acting', 'police', 'chief', 'Rob', 'Nixon', 'said', 'social']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,7,"['media', 'was', 'being', 'used', 'to', 'stoke', 'division', 'What', 'we', 'know', 'people', 'are', 'doing', 'is', 'that', ""they're"", 'receiving', 'fake', 'news', 'via']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,8,"['social', 'media', 'and', 'then', ""they're"", 'falling', 'on']","[1, 1, 1, 1, 1, 1, 1]"
1091,39,9,"['There', 'are', 'significant', 'things', 'on', 'there', 'which', 'are', 'false', 'You', 'know', 'people', 'saying', 'that', 'people', 'have', 'been', 'assaulted']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1091,39,10,"['Attacks', 'on', 'religious', 'establishments', 'are', 'being', 'put', 'out', 'there', 'in', 'order', 'to', 'raise', 'fear', 'and', 'to', 'galvanize', 'people', 'to']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,11,"['come', 'to', 'Leicester', 'The', 'full', 'force', 'of', 'hurricane', 'Fiona', 'has', 'been', 'battering', 'Grand', 'Turk', 'the', 'main', 'island', 'at', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1091,39,12,"['British', 'Caribbean', 'territory', 'of', 'Turks', 'and', 'Caicos', 'Uploaded', 'video', 'shows', 'deluges', 'of', 'near', 'horizontal', 'rain', 'blown', 'by']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1091,39,13,"['winds', 'gusting', 'up', 'to', '185', 'kilometres', 'an', 'hour', 'A', 'curfew', 'is', 'in', 'place', 'on', 'the', 'islands', 'The', 'far-right', 'Italian', 'party']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,14,"['Brothers', 'of', 'Italy', 'has', 'suspended', 'one', 'of', 'its', 'candidates', 'for', 'praising', 'Adolf', 'Hitler', 'on', 'social', 'media', 'days', 'before', 'a']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1091,39,15,"['general', 'election', 'in', 'which', 'he’s', 'predicted', 'to', 'come', 'top']","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,0,"['Enlightening', 'challenging', 'stimulating', 'fun', 'These', 'were', 'some', 'of', 'the', 'words', 'that', 'Nature', 'readers', 'used', 'to', 'describe']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,1,"['their', 'experience', 'of', 'art-science', 'collaborations', 'in', 'a', 'series', 'of', 'articles', 'on', 'partnerships', 'between', 'artists', 'and']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
1129,23,2,"['researchers', 'Nearly', '40%', 'of', 'the', 'roughly', '350', 'people', 'who', 'responded', 'to', 'an', 'accompanying', 'poll', 'said', 'they', 'had']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,3,"['collaborated', 'with', 'artists;', 'and', 'almost', 'all', 'said', 'they', 'would', 'consider', 'doing', 'so', 'in', 'future']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,4,"['Such', 'an', 'encouraging', 'result', 'is', 'not', 'surprising', 'Scientists', 'are', 'increasingly', 'seeking', 'out', 'visual', 'artists', 'to', 'help', 'them']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,5,"['communicate', 'their', 'work', 'to', 'new', 'audiences', 'Artists', 'help', 'scientists', 'reach', 'a', 'broader', 'audience', 'and', 'make', 'emotional']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,6,"['connections', 'that', 'enhance', 'learning', 'one', 'respondent', 'said']","[1, 1, 1, 1, 1, 1, 1]"
1129,23,7,"['One', 'example', 'of', 'how', 'artists', 'and', 'scientists', 'have', 'together', 'rocked', 'the', 'scenes', 'came', 'last', 'month', 'when', 'the', 'Sydney']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,8,"['Symphony', 'Orchestra', 'performed', 'a', 'reworked', 'version', 'of', 'Antonio', 'Vivaldi’s', 'The', 'Four', 'Seasons', 'They', 'reimagined', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1129,23,9,"['300-year-old', 'score', 'by', 'injecting', 'the', 'latest', 'climate', 'prediction', 'data', 'for', 'each', 'season', 'which', 'provided', 'by', 'Monash']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,10,"['University’s', 'Climate', 'Change', 'Communication', 'Research', 'Hub', 'The', 'performance', 'was', 'a', 'creative', 'call', 'to', 'action', 'ahead']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,11,"['of', ""November's"", 'United', 'Nations', 'Climate', 'Change', 'Conference', 'in', 'Glasgow', 'UK']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,12,"['But', 'a', 'genuine', 'partnership', 'must', 'be', 'a', 'two-way', 'street', 'Fewer', 'artists', 'than', 'scientists', 'responded', 'to', 'the', 'Nature', 'poll']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,13,"['however', 'several', 'respondents', 'noted', 'that', 'artists', 'do', 'not', 'simply', 'assist', 'scientists', 'with', 'their', 'communication']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,14,"['requirements', 'Nor', 'should', 'their', 'work', 'be', 'considered', 'only', 'as', 'an', 'object', 'of', 'study']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,15,"['The', 'alliances', 'are', 'most', 'valuable', 'when', 'scientists', 'and', 'artists', 'have', 'a', 'shared', 'stake', 'in', 'a', 'project', 'are', 'able', 'to', 'jointly']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,16,"['design', 'it', 'and', 'can', 'critique', 'each', ""other's"", 'work', 'Such', 'an', 'approach', 'can', 'both', 'prompt', 'new', 'research', 'as', 'well', 'as', 'result']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,17,"['in', 'powerful', 'art']","[1, 1, 1]"
1129,23,18,"['More', 'than', 'half', 'a', 'century', 'ago', 'the', 'Massachusetts', 'Institute', 'of', 'Technology', 'opened', 'its', 'Center', 'for', 'Advanced', 'Visual']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,19,"['Studies', '(CAYS)', 'to', 'explore', 'the', 'role', 'of', 'technology', 'in', 'culture']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,20,"['The', 'founders', 'deliberately', 'focused', 'their', 'projects', 'around', 'light', 'hence', 'the', 'visual', 'studies', 'in', 'the', 'name', 'Light', 'was', 'a']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,21,"['something', 'that', 'both', 'artists', 'and', 'scientists', 'bad', 'an', 'interest', 'in', 'and', 'therefore', 'could', 'form', 'the', 'basis', 'of', 'collaboration']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,22,"['As', 'science', 'and', 'technology', 'progressed', 'and', 'divided', 'into', 'more', 'sub-disciplines', 'the', 'centre', 'was', 'simultaneously']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1129,23,23,"['looking', 'to', 'a', 'time', 'when', 'leading', 'researchers', 'could', 'also', 'be', 'artists', 'writers', 'and', 'poets', 'and', 'vice', 'versa']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,24,"[""Nature's"", 'poll', 'findings', 'suggest', 'that', 'this', 'trend', 'is', 'as', 'strong', 'as', 'ever', 'but', 'to', 'make', 'a', 'collaboration', 'work', 'both', 'sides']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
1129,23,25,"['need', 'to', 'invest', 'time', 'and', 'embrace', 'surprise', 'and', 'challenge', 'The', 'reach', 'of', 'art-science', 'tie-ups', 'needs', 'to', 'go', 'beyond']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,26,"['the', 'necessary', 'purpose', 'of', 'research', 'communication', 'and', 'participants', 'must', 'not', 'fall', 'into', 'the', 'trap', 'of', 'stereotyping']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1129,23,27,"['each', 'other', 'Artists', 'and', 'scientists', 'alike', 'are', 'immersed', 'in', 'discovery', 'and', 'invention', 'and', 'challenge', 'and', 'critique', 'are']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,23,28,"['core', 'to', 'both', 'too']","[1, 1, 1, 1]"
1132,29,0,"['Last', 'year', 'marked', 'the', 'third', 'year', 'in', 'a', 'row', 'of', 'when', 'Indonesia’s', 'bleak', 'rate', 'of', 'deforestation', 'has', 'slowed', 'pace', 'One']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]"
1132,29,1,"['reason', 'for', 'the', 'turnaround', 'may', 'be', 'the', 'country’s', 'antipoverty', 'program']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1132,29,2,"['In', '2007', 'Indonesia', 'started', 'phasing', 'in', 'a', 'program', 'that', 'gives', 'money', 'to', 'its', 'poorest', 'residents', 'under', 'certain']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,3,"['conditions', 'such', 'as', 'requiring', 'people', 'to', 'keep', 'kids', 'in', 'school', 'or', 'get', 'regular', 'medical', 'care', 'Called', 'conditional', 'cash']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,4,"['transfers', 'or', 'CCTs', 'these', 'social', 'assistance', 'programs', 'are', 'designed', 'to', 'reduce', 'inequality', 'and', 'break', 'the', 'cycle', 'of']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,5,"['poverty', 'They’re', 'already', 'used', 'in', 'dozens', 'of', 'countries', 'worldwide', 'In', 'Indonesia', 'the', 'program', 'has', 'provided', 'enough']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,6,"['food', 'and', 'medicine', 'to', 'substantially', 'reduce', 'severe', 'growth', 'problems', 'among', 'children', 'But', 'CCT', 'programs', 'don’t']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,7,"['generally', 'consider', 'effects', 'on', 'the', 'environment', 'In', 'fact', 'poverty', 'alleviation', 'and', 'environmental', 'protection', 'are', 'often']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
1132,29,8,"['viewed', 'as', 'conflicting', 'goals', 'says', 'Paul', 'Ferraro', 'an', 'economist', 'at', 'Johns', 'Hopkins', 'University']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,9,"['That’s', 'because', 'economic', 'growth', 'can', 'be', 'correlated', 'with', 'environmental', 'degradation', 'while', 'protecting', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,10,"['environment', 'is', 'sometimes', 'correlated', 'with', 'greater', 'poverty', 'However', 'those', 'correlations', ""don't"", 'prove', 'cause', 'and']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,11,"['effect', 'The', 'only', 'previous', 'study', 'analyzing', 'causality', 'based', 'on', 'an', 'area', 'in', 'Mexico', 'that', 'had', 'instituted', 'CCTs']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,12,"['supported', 'the', 'traditional', 'view', 'There', 'as', 'people', 'got', 'more', 'money', 'some', 'of', 'them', 'may', 'have', 'more', 'cleared', 'land']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,13,"['for', 'cattle', 'to', 'raise', 'for', 'meat', 'Ferraro', 'says']","[1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,14,"['Such', 'programs', 'do', 'not', 'have', 'to', 'negatively', 'affect', 'the', 'environment', 'though', 'Ferraro', 'wanted', 'to', 'see', 'if', 'Indonesia’s']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,15,"['poverty-alleviation', 'program', 'was', 'affecting', 'deforestation']","[0, 1, 1, 1, 1]"
1132,29,16,"['Indonesia', 'has', 'the', 'third-largest', 'area', 'of', 'tropical', 'forest', 'in', 'the', 'world', 'and', 'one', 'of', 'the', 'highest', 'deforestation', 'rates']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,17,"['Ferraro', 'analyzed', 'satellite', 'data', 'showing', 'annual', 'forest', 'loss', 'from', '2008', 'to', '2012', 'including', 'during', 'Indonesia’s']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,18,"['phase-in', 'of', 'the', 'antipoverty', 'program', 'in', '7468', 'forested', 'villages', 'across', '15', 'provinces', 'We', 'see', 'that', 'the', 'program', 'is']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,19,"['associated', 'with', 'a', '30', 'percent', 'reduction', 'in', 'deforestation', 'Ferraro', 'says', 'That’s', 'likely', 'because', 'the', 'rural', 'poor', 'are']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,20,"['using', 'the', 'money', 'as', 'makeshift', 'insurance', 'policies', 'against', 'inclement', 'weather', 'Ferraro', 'says', 'Typically', 'if', 'rains', 'are']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1132,29,21,"['delayed', 'people', 'may', 'clear', 'land', 'to', 'plant', 'more', 'rice', 'to', 'supplement', 'their', 'harvests']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,22,"['Whether', 'this', 'research', 'translates', 'elsewhere', 'is', 'anybody’s', 'guess', 'Ferraro', 'suggests', 'the', 'results', 'may', 'transfer', 'to', 'other']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,23,"['parts', 'of', 'Asia', 'due', 'to', 'commonalities', 'such', 'as', 'the', 'importance', 'of', 'growing', 'rice', 'and', 'market', 'access', 'And', 'regardless']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,24,"['of', 'transferability', 'the', 'study', 'shows', 'that', 'what’s', 'good', 'for', 'people', 'may', 'also', 'be', 'good', 'for', 'the', 'environment', 'Even', 'if']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,25,"['this', 'program', 'didn’t', 'reduce', 'poverty', 'Ferraro', 'says', 'the', 'value', 'of', 'the', 'avoided', 'deforestation', 'just', 'for', 'carbon', 'dioxide']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1132,29,26,"['emissions', 'alone', 'is', 'more', 'than', 'the', 'program', 'costs']","[1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,0,"['How', 'can', 'the', 'train', 'operators', 'possibly', 'justify', 'yet', 'another', 'increase', 'to', 'rail', 'passenger', 'fares', 'It', 'has', 'become', 'a', 'grimly']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1144,25,1,"['reliable', 'annual', 'ritual:', 'every', 'January', 'the', 'cost', 'of', 'travelling', 'by', 'train', 'rises', 'imposing', 'a', 'significant', 'extra', 'burden', 'on']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,2,"['those', 'who', 'have', 'no', 'option', 'but', 'to', 'use', 'the', 'rail', 'network', 'to', 'get', 'to', 'work', 'or', 'otherwise', 'This', 'year’s', 'rise', 'an', 'average']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,3,"['of', '27', 'per', 'cent', 'may', 'be', 'a', 'fraction', 'lower', 'than', 'last', 'year’s', 'but', 'it', 'is', 'still', 'well', 'above', 'the', 'official', 'Consumer', 'Price']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,4,"['Index', '(CPI)', 'measure', 'of', 'inflation']","[1, 1, 1, 1, 1]"
1144,25,5,"['Successive', 'governments', 'have', 'permitted', 'such', 'increases', 'on', 'the', 'grounds', 'that', 'the', 'cost', 'of', 'investing', 'in', 'and', 'running']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,6,"['the', 'rail', 'network', 'should', 'be', 'borne', 'by', 'those', 'who', 'use', 'it', 'rather', 'than', 'the', 'general', 'taxpayer', 'Why', 'the', 'argument']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,7,"['goes', 'should', 'a', 'car-driving', 'pensioner', 'from', 'Lincolnshire', 'have', 'to', 'subsidise', 'the', 'daily', 'commute', 'of', 'a', 'stockbroker']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
1144,25,8,"['from', 'Surrey', 'Equally', 'there', 'is', 'a', 'sense', 'that', 'the', 'travails', 'of', 'commuters', 'in', 'the', 'South', 'East', 'many', 'of', 'whom', 'will', 'face']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,9,"['among', 'the', 'biggest', 'rises', 'have', 'received', 'too', 'much', 'attention', 'compared', 'to', 'those', 'who', 'must', 'endure', 'the', 'relatively']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,10,"['poor', 'infrastructure', 'of', 'the', 'Midlands', 'and', 'the', 'North']","[1, 0, 1, 1, 1, 1, 1, 1]"
1144,25,11,"['However', 'over', 'the', 'past', '12', 'months', 'those', 'commuters', 'have', 'also', 'experienced', 'some', 'of', 'the', 'worst', 'rail', 'strikes', 'in']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,12,"['years', 'It', 'is', 'all', 'very', 'well', 'train', 'operators', 'trumpeting', 'the', 'improvements', 'they', 'are', 'making', 'to', 'the', 'network', 'but']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,13,"['passengers', 'should', 'be', 'able', 'to', 'expect', 'a', 'basic', 'level', 'of', 'service', 'for', 'the', 'substantial', 'sums', 'they', 'are', 'now', 'paying', 'to']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,14,"['travel', 'The', 'responsibility', 'for', 'the', 'latest', 'wave', 'of', 'strikes', 'rests', 'on', 'the', 'unions']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,15,"['However', 'there', 'is', 'a', 'strong', 'case', 'that', 'those', 'who', 'have', 'been', 'worst', 'affected', 'by', 'industrial', 'action', 'should', 'receive']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,25,16,"['compensation', 'for', 'the', 'disruption', 'they', 'have', 'suffered']","[0, 1, 1, 1, 1, 1, 1]"
